type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/addr:city,properties/cuisine,properties/outdoor_seating,properties/smoking,properties/source,properties/wikidata,properties/name:ru,properties/internet_access,properties/description,properties/image,properties/website,properties/internet_access:fee,properties/rooms,properties/addr:country,properties/phone,properties/name:en,properties/name:hi,properties/name:kn,properties/name:tr,properties/waterway,properties/email,properties/fax,properties/stars,properties/diet:vegetarian,properties/addr:postcode,properties/air_conditioning,properties/bar,properties/check_date,properties/payment:cash,properties/payment:upi,properties/toilets,properties/opening_hours,properties/elephant,properties/wheelchair,properties/name:nl,properties/operator,properties/diet:vegan,properties/indoor_seating,properties/natural,properties/addr:street,properties/access,properties/addr:housenumber,properties/delivery,properties/capacity,properties/takeaway,properties/check_date:opening_hours,properties/opening_hours:signed,properties/brand,properties/contact:facebook,properties/reservation,properties/brand:ks,properties/brand:pa,properties/brand:ur,properties/brand:wikidata,properties/brand:wikipedia,properties/name:ks,properties/name:pa,properties/name:ur,properties/biergarten,properties/disused:shop,properties/note,properties/name:it,properties/addr:housename,properties/attraction,properties/microbrewery,properties/shop,properties/addr:district,properties/branch,properties/website:menu,properties/payment:credit_cards,properties/payment:debit_cards,properties/name_1,properties/alt_name,properties/addr:floor,properties/level,properties/name:mr,properties/name:gom,properties/place,properties/wikipedia,properties/amenity_1,properties/internet_access:ssid,properties/name:de,properties/addr:state,properties/name:fr,properties/elevation,properties/leisure,properties/sport,properties/supervised,properties/changing_table,properties/addr:street:ru,properties/surface,properties/beds,properties/toilets:access,properties/toilets:wheelchair,properties/loc_name,properties/payment:american_express,properties/payment:diners_club,properties/payment:mastercard,properties/payment:paytm,properties/payment:rupay,properties/payment:visa,properties/historic,properties/inscription,properties/man_made,properties/start_date,properties/name:es,properties/name:ko,properties/addr:place,properties/check_date:diet:vegan,properties/changing_table:count,properties/payment:coins,properties/payment:notes,properties/contact:email,properties/floors,properties/swimming_pool,properties/survey:date,properties/diet:gluten_free,properties/contact:fax,properties/official_name,properties/pets,properties/pincode,properties/diet:chicken,properties/diet:fish,properties/diet:meat,properties/contact:instagram,properties/payment:google_pay,properties/denotation,properties/genus,properties/diet:non-vegetarian,properties/fixme,properties/diet:local,properties/diet:pescetarian,properties/diet:seafood,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:blink,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/image:menu,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/panoramax:3,properties/panoramax:4,properties/panoramax:5,properties/panoramax:6,properties/panoramax:7,properties/panoramax:8,properties/panoramax:9,properties/toilets:fee,properties/highchair,properties/mobile,properties/currency:INR,properties/diet:mediterranean,properties/self_service
Feature,node/1688110389,Souza Lobo's,,Point,73.7559045,15.5444718,node/1688110389,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1692048788,A1 Friend's Corner,,Point,73.7525239,15.5805033,node/1692048788,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715059918,Anthys,,Point,73.9177277,15.2621333,node/1715059918,restaurant,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715059932,,hotel,Point,73.9169108,15.2647443,node/1715059932,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715061489,Re:GEN:TA  Baywatch resort,hotel,Point,73.9205273,15.2648558,node/1715061489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715833563,Villa Anjuna,hotel,Point,73.7390694,15.5848408,node/1715833563,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715835897,CLOSE2C,hotel,Point,73.7473803,15.5780344,node/1715835897,,,,,,,,,wlan,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715835898,Cafe Delish,,Point,73.7459118,15.5765525,node/1715835898,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715835899,Cafe Diogo,,Point,73.7469874,15.5776302,node/1715835899,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-10-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715835900,Cafe Orange Boom,,Point,73.7465531,15.5774513,node/1715835900,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1715835901,La Franza,,Point,73.7475925,15.5792994,node/1715835901,restaurant,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1752554877,,hotel,Point,73.7617231,15.5441024,node/1752554877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1843825007,Spice of Life,,Point,74.0237076,15.0126152,node/1843825007,cafe,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1843837083,Hotel Udupi Krishna,,Point,74.0466556,15.0072353,node/1843837083,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1874261787,Dudhsagar Old Station,attraction,Point,74.3031452,15.3201271,node/1874261787,,,,,,,,,,,,,,,,,,,ದೂದಸಾಗರ್ ಹಳೆನಿಲ್ದಾಣ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1894910046,Dunes Holiday Village,hotel,Point,73.7133007,15.6661403,node/1894910046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1894979424,Fort Tiracol,hotel,Point,73.6864016,15.7214139,node/1894979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1895020073,Ashiyana,hotel,Point,73.7145005,15.6622573,node/1895020073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1898863171,Café Nu,,Point,73.7143413,15.665066,node/1898863171,cafe,,diner;seafood;mediterranean;international,,,,,,wlan,,,,,,,,Nu,,,,,,,,,,,,,,,,Mo-Su 17:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/1899113274,Dunes Restaurant,,Point,73.712276,15.6659441,node/1899113274,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2093191180,,,Point,73.7614891,15.5453159,node/2093191180,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2093191183,Redonda,,Point,73.7608793,15.5453604,node/2093191183,restaurant,,,,,,,,,,,,,,,,Redonda,Redonda,,,,,,,,,,,,,,,,,,Redonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2093191184,,,Point,73.7612277,15.545364,node/2093191184,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2121783293,Julie Jolly,hotel,Point,73.7416474,15.5955535,node/2121783293,,,,,,,,,wlan,,,http://www.hoteljollygoa.com,no,,,+91 832 2273620 / 4897,,,,,,info@hoteljollygoa.com,,,,,,,,,,,,,,,Lazarus Albuquerque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2168635539,Jardim A Mar,,Point,73.9873757,15.0427751,node/2168635539,restaurant,,indian,,,,,,,,,www.jardim-a-mar.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478443,Arambubble,,Point,73.7024018,15.6898682,node/2195478443,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478444,Banian Tree,attraction,Point,73.700887,15.70205,node/2195478444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478445,Blue Piramid,,Point,73.7023599,15.6899697,node/2195478445,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478447,Buddha Village,,Point,73.7029553,15.6886758,node/2195478447,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478449,Cock's town,guest_house,Point,73.7025642,15.6895703,node/2195478449,restaurant,,,yes,yes,,,,wlan,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478450,Deepo Place,,Point,73.7006041,15.6928701,node/2195478450,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478451,Eyes of Buddha,,Point,73.7003207,15.6927595,node/2195478451,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478457,Mango Tree,,Point,73.702458,15.6896982,node/2195478457,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478462,Olive Garden,,Point,73.7027645,15.6893382,node/2195478462,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478466,Om Ganesh,,Point,73.6985942,15.694455,node/2195478466,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478468,Out Back,,Point,73.6978504,15.6956248,node/2195478468,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478477,Rice bowl,,Point,73.7004295,15.6927889,node/2195478477,restaurant,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478489,Mantra by Sea Breeze,,Point,73.7024212,15.6898005,node/2195478489,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478491,Shiva,guest_house,Point,73.6978746,15.6971419,node/2195478491,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478499,Sushi Cafe,,Point,73.7005215,15.6928356,node/2195478499,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478501,Sweet Lake,guest_house,Point,73.6978862,15.6969263,node/2195478501,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478502,Umbrella Cafe,,Point,73.7045628,15.690956,node/2195478502,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195478514,,,Point,73.6978242,15.6979623,node/2195478514,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195780663,Afonso Guesthouse,hotel,Point,73.8312855,15.4962303,node/2195780663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195780665,OYO 805 Hotel Manvins,hotel,Point,73.8287869,15.4993361,node/2195780665,,Panaji,,,no,,,,wlan,,,,no,,,,,,,,,,,3,,403001,yes,,,,,,,,,,,,,,"Municipal Gardens, Church Square",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195780668,Avanti,,Point,73.8324328,15.4980876,node/2195780668,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2195780705,Menino Regency,hotel,Point,73.8282726,15.4978491,node/2195780705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2207107911,Lobster Pot,,Point,73.7684448,15.5163756,node/2207107911,restaurant,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2207984012,The Shallots,,Point,73.7662856,15.5119633,node/2207984012,restaurant,Candolim,,,,,,,,"4,5",,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Casablanca Resort Lfne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2207984016,Fifteen Candolim,,Point,73.7660867,15.5119258,node/2207984016,restaurant,Candolim,,,,,,,,4.2,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 11:00-00:00,,,,,,,,Casablanca Resort Lfne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2296730600,Renton Manor 3*,hotel,Point,73.7636092,15.5638765,node/2296730600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2296730638,Royale Assagao Resort,hotel,Point,73.7730549,15.5984285,node/2296730638,,,,,,,,,yes,,,,no,100,,,,,,,,,,4,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306074605,SP,,Point,73.9224595,15.2456334,node/2306074605,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306074620,Joecons beach shack,,Point,73.9224595,15.245416,node/2306074620,restaurant,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306074663,,,Point,73.9230657,15.2440419,node/2306074663,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306074664,,,Point,73.9248306,15.2441584,node/2306074664,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306074706,,,Point,73.9250103,15.2437133,node/2306074706,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306075242,Blue Waves,,Point,73.9236397,15.2409184,node/2306075242,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2306075254,Zumbrai Beach Shack,,Point,73.9235592,15.2411565,node/2306075254,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/2349791189,Full Moon,,Point,73.7040505,15.6849761,node/2349791189,restaurant,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,no,,,,,,,,yes,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
